date,developerResponse,review,rating,isEdited,userName,title,app_name,app_id
8/3/21 19:59,"{'id': 24337596, 'body': 'Hi ashark68,\nThank you for your feedback!We apologize for any inconvenience this situation may have caused to you.\nWe have forwarded your feedback to our content managers so that they can work out the case and improve the user experience.\nKind regards,\nFlo Support Team', 'modified': '2021-08-05T14:27:25Z'}","This app is great for tracking your period, but as far as their ""insights""? Oh boy. Would it be too much to ask to have reproductive health be separate from fat phobia? When using this app, I couldn't escape being told that my cramps, PMS, irregular periods, etc were from a ""high BMI"" or ""eating too many fatty foods"". BMI is an antiquated concept. It's completely unhelpful and honestly, harmful. It's interesting because their Instagram features posts about body neutrality and offers more positive insights (i.e. ""these foods are rich in iron""). However, the app is filled with dietary restrictions and suggestions to exercise for weight loss. I want to point this out for others like myself who struggle with EDs - this app was triggering for me.",2,FALSE,ashark68,Fixation on Diet/BMI,flo-period-pregnancy-tracker,1038369065
10/27/20 3:29,,I didn’t even start as the app made me Sign In with Apple ID and asked for unusual things unlike other apps. Scam!!!! Con artists!!!!,1,FALSE,crazyfam101,I did not like this!,clue-period-tracker-calendar,657189652
2/24/21 0:32,"{'id': 21311061, 'body': ""Hi dghjcjkjcds,\nThis is super helpful feedback for us, thank you! We’re constantly working on improving our app. Our product team will review your suggestion to see if it's possible to implement anything similar to make Flo more useful to our users.\nBest regards,\nFlo Support Team"", 'modified': '2021-02-26T08:56:12Z'}","I used this app a few years ago and it was great, I only used it for tracking periods. I eventually got a new phone and forgot to download it again for a few years. Got back on a few months ago and I’m not liking all the random notifications that aren’t “you should expect your period today”. Especially the ones about sex or intimacy. It’s great to be sex positive but as someone who’s experienced abuse it’s not great to constantly see reminders about sex. I also imagine if you’re a minor and your parent checks your phone they wouldn’t be happy to see a notification that says “describe your last sexual encounter in 3 words 🤣👉” 

I’ve turned off all notifications that aren’t just period related but I still get them. Would be great to be able to turn them off..",2,FALSE,dghjcjkjcds,Not sure how to turn off the random advice push notifications about sex?,flo-period-pregnancy-tracker,1038369065
10/29/20 22:08,"{'id': 18873381, 'body': ""Hello, we are terribly sorry about this issue where the app is always crashing. We have released the new app version (21.0) where the app performance should be a bit better, but if it's still not working for you, we apologize and we thank you for your patience while the developers are still working to fix all performance issues. Hopefully, with the next release the app will work better. Thanks again for your patience. \nIlaria - Support Agent"", 'modified': '2020-11-03T12:15:23Z'}",Great app but it keeps taking me out the app plz fix it,2,FALSE,fix this bug123,Help fix the bugs,clue-period-tracker-calendar,657189652
3/9/21 22:22,"{'id': 21588843, 'body': 'Hi KCPiper17,\nWe’re very sorry for your experience. Could you please contact us at support@flo.health and let us know what you would like to change? Our team will be happy to assist you!\nKind Regards,\nFlo Support Team', 'modified': '2021-03-11T12:14:29Z'}",This app used to be awesome. It was a very simple to use tracking app. Now it has so much extra stuff and ads are always showing up to buy the premium stuff.,1,FALSE,KCPiper17,The ads are ridiculous.,flo-period-pregnancy-tracker,1038369065
4/10/21 19:10,"{'id': 22210658, 'body': 'Hi Maribarry,\nThank you for your feedback! We’re sorry to hear you had this experience. Could you please contact us directly from the app (Menu - Contact Support) or via email (support@flo.health) so we can investigate? This will help us make your experience better and improve it for millions of people.\nKind Regards,\nFlo Support Team', 'modified': '2021-04-13T08:12:27Z'}",Can’t see any insight,1,FALSE,Maribarry,Insight,flo-period-pregnancy-tracker,1038369065
4/4/21 9:35,"{'id': 22630615, 'body': 'Hello! Thanks for your feedback. We will use it to improve the way we show Clue Plus subscribe ads in the app.\nCheers from Clue.', 'modified': '2021-05-05T10:43:09Z'}",I have used this app for years. It used to be great and free and I liked that they never sold your data. Now it is just ad after ad after to subscribe to them and pay money for a period tracker. Sorry but I am not paying for a free tracker I would sooner just write in a calendar my cycle. The app is now very slow and almost unusable due to this and how many pop up ads they give you trying to get you to pay them.,2,FALSE,jh90s,Used to be great,clue-period-tracker-calendar,657189652
12/31/21 10:27,"{'id': 27198291, 'body': 'Hi WKakas,\n\nWe understand you’re upset that some features are now available only on Flo Premium. Funds from our Premium subscriptions allow us to keep building and improving the app, while keeping basic cycle tracking free for everyone. We welcome your thoughts — email us at support@flo.health\n\nKind Regards,\nFlo Support Team', 'modified': '2022-01-03T09:01:00Z'}",It seems that every feature and tid-bit of information other than the simple calendar for tracking your cycle is hidden behind a pay wall.,1,FALSE,WKakas,Pay wall 👎🏻,flo-period-pregnancy-tracker,1038369065
2/9/22 17:23,"{'id': 27991012, 'body': 'Hi shaiquaililia! We’re very sorry to hear about the predictions! We would love to help. First, we need to know your identifier in the app to find the reason for the issue and provide a solution. Please contact us from the app (Menu — Help — Contact us), and we’ll get back to you with more details on your request. Kind regards, Flo Team', 'modified': '2022-02-11T13:02:55Z'}",Only thing free is the community chat. Ovulation tracker and predictions are usually Wrong. Definitely not worth the month they try to FORCE you to pay 🤷🏾‍♀️,2,FALSE,shaiquaililia,Not worth it,flo-period-pregnancy-tracker,1038369065
6/3/21 4:19,"{'id': 23267642, 'body': 'Hello, thanks for letting us know! We’ve forwarded this to our developers. We regularly update the app, so make sure you’re using the latest version. If you still run into trouble, feel free to reach us directly from the app: Support - Technical Issues - Known issues - Contact us or on our website support.helloclue.com. Thank you!', 'modified': '2021-06-08T14:53:09Z'}",The app is slow in response,1,FALSE,Linhpear,Crash and slow,clue-period-tracker-calendar,657189652
7/28/20 15:24,"{'id': 17393286, 'body': 'Hello! In the FAQ on support.helloclue.com you can read how are your averages calculated, and there is also an explanation on why the fertile window moves on certain occasions. If you have more questions, feel free to reach us from there by submitting a request! Ilaria', 'modified': '2020-08-20T07:24:14Z'}",Each month my period changes because I start it on a different day every month. But for some reason if I start it before there suggestion the fertility thing( the blue area) changes and I wish it just stayed where it was originally,2,FALSE,lizzy macbride,Blue area moves,clue-period-tracker-calendar,657189652
7/21/20 16:25,"{'id': 16809261, 'body': 'Hi Cheyanne,\n\nWelcome to version 5.0 of Flo!\n\nHere at Flo we strive to help women put themselves first, providing you with accurate, easy-to-use health tracking and cycle prediction, along with evidence-based health and wellbeing content, and a supportive community. We’ve made some big changes to this version that we are excited to share with you!\n\nWith this update we’ve moved some features from the free plan to the premium plan, so some of the content that you are used to seeing on the free plan, is now available only to our premium subscribers. However, the core features of our app (cycle tracking and prediction) remain free for everyone.\n\nAll our users can now further personalize the app to make Flo’s predictions even more useful and accurate. Subscribers also get unlimited access to the Discovery section, our rich and robust library of multimedia health and wellness content.\n\nFlo’s business model is subscription-based. This means that the more value you and other users see in Flo, and are willing to pay for, the more resources we receive to continue developing the app, its functionality, content, and expertise. We’ve deliberately chosen this model because we think it is the fairest and most transparent one, the one that puts our users first. With a subscription model none of our users receive annoying or and irrelevant ads, and your data is safe and secure -- regardless of whether or not you’re a subscriber. Those of our users who subscribed to premium provide the resources for us to be able to keep the basics free for everyone.\n\nFlo has a team of over 200 employees, and over 60 medical and health experts from leading medical schools and hospitals -- OBGYNs, Endocrinologists, Psychologists, Dermatologists, Dietitians, and more. They make sure all the content in the app is evidence-based and trustworthy. Our product managers and engineers work hard to make sure the content and functionality you see in Flo is tailored to your needs, goals, and symptoms. To sustain a reliable app for hundreds of millions of women across the globe, we have best-in-class server infrastructure so you can smoothly use the app no matter where you are and what time it is. Every day we do our best to implement industry best practices and standards in data security. These are some of the costs to create a product that helps you on your journey to becoming your true best self, healthier and happier, every day.\n\nWe encourage you to check out the premium version! Each day you can find personalized interactive tips on wellness for that specific day, based on where you are in your cycle. These tips are designed to help you learn how your cycle can affect how you feel, and what your “superpowers” are for that day. We’ll also give you insight on which foods and exercise might be most nourishing for your body depending on where you are in your cycle, and much more. You can find tons of helpful health and wellness information in our new Discovery section, which has replaced the Health Insights. Discovery has a rich and exclusive content library and is super easy to navigate.\n\nHere at Flo we have a lot of plans for how to make our app even more useful, accurate, informative, relevant, supportive, and fun for you -- no matter what your reproductive goals are. It’s our pleasure to keep developing the app so that you can discover and understand your body and mind, guided by experts, and supported by a community. If you do choose to become a premium subscriber, thank you for supporting the work that we do! We will do our best to provide you with substantial value for the subscription. Of course you’re free to stay on the free version as long as you like. Our core cycle tracking and prediction features are available to everyone, regardless of whether or not you subscribe.\n\nPlease send us your suggestions and feedback, and ask us any questions you have by contacting us at support@flo.health. This will help us do a better job of improving the app for you.\n\nThank you!', 'modified': '2020-07-22T12:54:16Z'}",I’m kinda annoyed to be honest you had a great thing going until the update you charge us for everything!!! Even to look at the logged symptoms at the bottom I think it’s wrong to charge us for something I have had free for years!!! And what about all the young girls or girls In general that need to learn about their body and the only way they can is through your app well guess what they can’t anymore because we have to pay and not everyone can afford it!!! I used to recommend your app because I thought y’all cared about women but I won’t be doing that anymore!!!BRING BACK THE OLD FLO,2,FALSE,cheyanne gagnon!!!,I don’t usually write reviews so this is my first,flo-period-pregnancy-tracker,1038369065
6/24/20 20:35,"{'id': 16213898, 'body': 'Hi there, AshWy1!\nThank you for your feedback!\n\nWe’re sorry to hear the app seems to be working incorrectly. It would be great if you could contact us directly from the app (More - Contact Support) or via email support@flo.health(opens in new tab), so we could investigate the case. It will help us make your experience better and improve it for millions of women all around the globe. Flo should send reminders according to the settings you’ve previously set for your contraception type.\n\nKind Regards,\nFlo Support Team', 'modified': '2020-06-25T10:06:12Z'}","About a month ago with an app update the birth control reminder that I rely on heavily stopped working properly. It used to send me the alert every ten minutes until I manually went in the app and marked I had taken the pill. Now, it sends one reminder notification and it’s done. I’ve missed several pills because of this glitch.",1,FALSE,AshWy1,Birth control reminder not working,flo-period-pregnancy-tracker,1038369065
8/31/21 13:28,,This app offers nothing new that other trackers don’t already offer for free. I was very disappointed thinking I was going to pay for a helpful tool to help me start my family and I got a bunch of general info and a period tracker. Nothing specific to me and my situation as the questionnaire would have suggested. There is no easy way to cancel (if the app doesn’t show up in your iOS subscriptions then it is impossible to cancel without contacting someone). It makes it seem like it does something different than any other tracker on the market and it doesn’t. You pay for things you can get for free with any other tracker or combination of apps.,1,FALSE,maharris1102,Not helpful,flo-period-pregnancy-tracker,1038369065
10/2/20 22:54,"{'id': 1595217, 'body': 'Hello! Thank you for your feedback. I have passed it on to the relevant teams. Please keep in touch! Please, reach us out at support+ios@helloclue.com whenever you need to :) With :heart: from Berlin, Sabrina', 'modified': '2017-10-26T12:01:03Z'}",No thank you on the ads! Going with another app.,1,TRUE,Great app! Great prizes!,So there’s ads now,clue-period-tracker-calendar,657189652
8/8/20 22:13,,Does this app cost money?,1,FALSE,lolololbre,Question,clue-period-tracker-calendar,657189652
11/13/20 19:29,"{'id': 19344538, 'body': 'Hello, thanks for letting us know! We’ve forwarded this to our developers. We regularly update the app, so make sure you’re using the latest version. If you still run into trouble, feel free to reach us directly from the app: Support - Technical Issues - Known issues - Contact us or on our website support.helloclue.com. Thank you!', 'modified': '2020-11-25T11:28:49Z'}",The new update keeps crashing the app. Fix it please.,1,FALSE,Suej27,What happened ?,clue-period-tracker-calendar,657189652
2/15/21 21:56,"{'id': 21116360, 'body': 'Hi Kylie,\nThank you for your feedback! We’re sorry to hear you had this experience. The Secret Chats are supposed to be available for everyone. Could you please contact us directly from the app (Menu - Contact Support) or via email (support@flo.health) so we can investigate? This will help us make your experience better and improve it for millions of people.\nKind Regards,\nFlo Support Team', 'modified': '2021-02-17T15:04:16Z'}",Whyd you get rid of the secret chats wth.,1,FALSE,Kylie🤍,Seriously?,flo-period-pregnancy-tracker,1038369065
9/5/21 23:56,,Once you no longer want the app you can't disable it from the app like it says you can. You will have to send emails back and forth to get the process started. 2 emails later and I still have not gotten my account disabled. Use “period tracker” over this.,1,FALSE,Jillill,Good luck disabling account,flo-period-pregnancy-tracker,1038369065
11/11/20 19:51,"{'id': 19089777, 'body': 'Hi wolfiz2le,\nThank you for your thoughtful feedback! While we started as a period tracker 5 years ago we’ve expanded our mission to become a personalized health and wellbeing platform for women. We’ve started cooperating with over 60 top-notch medical and health professionals and together we’ve created completely new formats of content that are tailored to your needs, goals, and symptoms. Each day you can enjoy personalized interactive tips on wellness for that specific cycle day or search for tons of helpful and trustworthy health and wellness information in our Insights section. To sustain and develop a reliable app for hundreds of millions of women across the globe while keeping the tracking features free for all our users, we’ve made some changes in our business model. Those who are interested in our advanced features can subscribe to Flo Premium and support the ongoing development of the app. We hope you stay with us and try our rich content library and personalized daily plans.\nKind Regards,\nFlo Support Team', 'modified': '2020-11-13T11:46:24Z'}",I use to LOVE this app! But now it won’t let you read any of the content without purchasing “premium” super bummer! Use to be so insightful about what’s going on with your body based on your daily symptoms! But I’m not paying when there’s tons other apps just like this one out there that are FREE,1,FALSE,wolfiz2le,WONT LET YOU READ UNLESS YOU PURCHASE,flo-period-pregnancy-tracker,1038369065
2/12/21 8:32,"{'id': 21082430, 'body': 'Hi Lee-pacific,\nWe truly appreciate your feedback! We put our users first and would love to hear more on what we can improve in the app to make it more useful. Please send your suggestions to support@flo.health. Your feedback will be really valuable for us.\nKind regards,\nFlo Support Team', 'modified': '2021-02-16T08:26:47Z'}","4year user. Loved the app when it was released. The info was helpful and the period tracker was great. Now, all the info is click bait for premium. The main page used to show cycle info and steps but steps are now gone (idk where to find it now) and there are features that tell you how long a cycle is and if it is reg. I don't need or want that as I input the info myself in settings... 
it seems like they could leave article info as an additional block next to log symptoms. Again, you can't close them the My Cycle blocks and it's not info I want to see right away. I miss the old format. I would rather scroll down on the main page for symptom input. I dont think i'll stick around much longer. Every update seems to move more to premium and take away useful tidbits that kept me around for the 4yrs. 
I don't bother with the symptom analysis or pages any longer because it's a click through model and you have to pay extra.
 steps and tracking are all that's left for me and now that steps are gone, i may have to let this app go.",1,FALSE,Lee-pacific,Updates that you can't opt out of,flo-period-pregnancy-tracker,1038369065
11/8/20 9:24,"{'id': 18995538, 'body': ""Hello there! Sorry to hear this. Please write us a message directly from the app: Support - Technical issues - Known issues - Contact us or via our web form at support.helloclue.com and we'll help you solve this issue!"", 'modified': '2020-11-09T15:41:38Z'}",I pay for the full access version and for over a year it’s been great now it continually crashes very annoying since all my information is on there for tracking purposes,1,FALSE,Stigz101,Keeps crashing,clue-period-tracker-calendar,657189652
1/13/21 15:47,"{'id': 20434085, 'body': 'Hi Instasunset,\n\nWelcome to version 5.0 of Flo!\n\nHere at Flo we strive to help women put themselves first, providing you with accurate, easy-to-use health tracking and cycle prediction, along with evidence-based health and wellbeing content, and a supportive community. We’ve made some big changes to this version that we are excited to share with you!\n\nWith this update we’ve moved some features from the free plan to the premium plan, so some of the content that you are used to seeing on the free plan, is now available only to our premium subscribers. However, the core features of our app (cycle tracking and prediction) remain free for everyone.\n\nAll our users can now further personalize the app to make Flo’s predictions even more useful and accurate. Subscribers also get unlimited access to the Insights section, our rich and robust library of multimedia health and wellness content.\n\nFlo’s business model is subscription-based. This means that the more value you and other users see in Flo, and are willing to pay for, the more resources we receive to continue developing the app, its functionality, content, and expertise. We’ve deliberately chosen this model because we think it is the fairest and most transparent one, the one that puts our users first. With a subscription model none of our users receive annoying or and irrelevant ads, and your data is safe and secure -- regardless of whether or not you’re a subscriber. Those of our users who subscribed to premium provide the resources for us to be able to keep the basics free for everyone.\n\nFlo has a team of over 250 employees, and over 80 medical and health experts from leading medical schools and hospitals -- OBGYNs, Endocrinologists, Psychologists, Dermatologists, Dietitians, and more. They make sure all the content in the app is evidence-based and trustworthy. Our product managers and engineers work hard to make sure the content and functionality you see in Flo is tailored to your needs, goals, and symptoms. To sustain a reliable app for hundreds of millions of women across the globe, we have best-in-class server infrastructure so you can smoothly use the app no matter where you are and what time it is. Every day we do our best to implement industry best practices and standards in data security. These are some of the costs to create a product that helps you on your journey to becoming your true best self, healthier and happier, every day.\n\nWe encourage you to check out the premium version! Each day you can find personalized interactive tips on wellness for that specific day, based on where you are in your cycle. These tips are designed to help you learn how your cycle can affect how you feel, and what your “superpowers” are for that day. We’ll also give you insight on which foods and exercise might be most nourishing for your body depending on where you are in your cycle, and much more. You can find tons of helpful health and wellness information in our new Insights section, which has replaced the Health Insights. Insights section has a rich and exclusive content library and is super easy to navigate.\n\nHere at Flo we have a lot of plans for how to make our app even more useful, accurate, informative, relevant, supportive, and fun for you -- no matter what your reproductive goals are. It’s our pleasure to keep developing the app so that you can discover and understand your body and mind, guided by experts, and supported by a community. If you do choose to become a premium subscriber, thank you for supporting the work that we do! We will do our best to provide you with substantial value for the subscription. Of course you’re free to stay on the free version as long as you like. Our core cycle tracking and prediction features are available to everyone, regardless of whether or not you subscribe.\n\nPlease send us your suggestions and feedback, and ask us any questions you have by contacting us at support@flo.health. This will help us do a better job of improving the app for you.\n\nThank you!', 'modified': '2021-01-15T18:01:52Z'}",It’s not cool that they make you take a ton of time entering different surveys and then try to charge you and show you the pricing. Don’t waste my time.,2,FALSE,Instasunset,Payment required,flo-period-pregnancy-tracker,1038369065
12/10/20 22:35,"{'id': 19746854, 'body': 'Hi 8252018ks,\n\nThank you for reaching out. We really appreciate your feedback on version 5.0 of Flo.\n\nWith the update, we’ve moved some features from the free plan to the premium plan, so some of the content that you may have seen on the free plan is now available only to our premium subscribers. The core features of our app (cycle tracking and prediction) remain free for everyone.\n\nAdditionally, with Flo Premium none of our users receives irrelevant ads, and your data is safe and secure – regardless of whether or not you’re a subscriber.\n\nJust to give you a glimpse of the team that is working on Flo app. Flo now has over 80 medical and health experts from medical schools and universities – OBGYNs, Endocrinologists, Psychologists, Dermatologists, Dietitians, and more. They make sure all the content in the app is evidence-based and trustworthy. Our product managers and engineers work day after day on the functionality of the App, so that what you see in Flo is tailored to your needs, goals, and symptoms. Every day we work hard on implementing industry best practices and standards in data security. These are just some of the costs to create a product that helps you on your journey to becoming your true best self, healthier, and happier, every day.\n\nWe encourage you to check out the premium version. Each day you’ll find personalized actionable tips based on your unique cycle phase and changes in hormone levels. In addition, you can find tons of helpful information in our new Insights section, a rich, robust, and searchable library of multimedia health and well-being content that has replaced Health Insights.\n\nHere at Flo we have a lot of plans on how we can take female health to an entirely new level and make our app even more useful and supportive for you. And we are glad to have you amongst our users.\nIf you have any other questions, please reach out at support@flo.health. Your feedback is truly valuable, and it helps us improve the app for you and for many other women around the world.\n\nKind Regards,\nFlo Support Team', 'modified': '2020-12-14T10:29:20Z'}","Used to love this app. Used it for my last pregnancy, loved the updates and insights each week. Now that they’ve added premium, you can’t see any insights or updates without paying. App is worthless now. Can get all this info for free in other apps. Shame",2,FALSE,8252018ks,Have to pay for premium,flo-period-pregnancy-tracker,1038369065
